timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vygateArea
490,1.55107e-18,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13728e-13,0,0,-7.24548,3.11511,2.04576,0.988758,-5.72938,-0.145855,-0.370216,0,1.88488,-3.32385,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-3.5315e-07,-1.5,2.65527e-06,0,0,3,1.76988,-3.53736,0,0,0,0,0.375051,1.44123,1.50258e+09
500,1.32753e-16,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13728e-13,0,0,-7.39695,3.1382,2.05932,0.981063,-5.74892,-0.141933,-0.360261,0,1.86179,-3.51352,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-3.1562e-07,-1.5,2.65527e-06,0,0,3,1.8893,-3.4334,0,0,0,0,0.509903,1.48514,1.50258e+09
510,5.44529e-16,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13729e-13,0,0,-7.39695,3.1382,2.05932,0.978664,-5.75501,-0.14073,-0.357208,0,1.86179,-3.51352,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-3.05017e-07,-1.5,2.65527e-06,0,0,3,1.89798,-3.40812,0,0,0,0,0.511105,1.48819,1.50258e+09
520,5.07157e-15,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13734e-13,0,0,-7.62527,3.2463,2.19517,0.9749,-5.76456,-0.138838,-0.352404,0,1.75369,-3.7964,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-2.88797e-07,-1.5,2.65527e-06,0,0,3,1.80071,-3.37755,0,0,0,0,0.3797,1.48392,1.50258e+09
530,2.31363e-14,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13729e-13,0,0,-7.62527,3.2463,2.19517,0.972416,-5.77086,-0.137592,-0.349242,0,1.75369,-3.7964,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-2.78528e-07,-1.5,2.65527e-06,0,0,3,1.80756,-3.3508,0,0,0,0,0.380946,1.48708,1.50258e+09
540,3.19542e-10,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13736e-13,0,0,-7.67733,3.2679,2.29891,0.957442,-5.80887,-0.129711,-0.329237,0,1.73208,-3.86124,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-2.15441e-07,-1.5,2.65527e-06,0,0,3,1.80733,-3.63007,0,0,0,0,0.335152,0.998745,1.50258e+09
550,6.11969e-09,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13735e-13,0,0,-7.67733,3.2679,2.29891,0.952841,-5.82055,-0.127384,-0.323331,0,1.73208,-3.86124,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-2.00142e-07,-1.5,2.65527e-06,0,0,3,1.81946,-3.59394,0,0,0,0,0.337478,1.00465,1.50258e+09
560,2.38749e-08,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13731e-13,0,0,-7.67795,3.31204,2.29923,0.950687,-5.82602,-0.126305,-0.320592,0,1.68795,-3.86005,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-1.93425e-07,-1.5,2.65527e-06,0,0,3,1.81294,-3.56901,0,0,0,0,0.315689,1.02976,1.50258e+09
570,1.03639e-07,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.1373e-13,0,0,-7.67795,3.31204,2.29923,0.948426,-5.83176,-0.125171,-0.317716,0,1.68795,-3.86005,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-1.86547e-07,-1.5,2.65527e-06,0,0,3,1.81863,-3.55044,0,0,0,0,0.316822,1.03264,1.50258e+09
580,0.000852606,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13732e-13,0,0,-7.5277,3.25797,2.25422,0.935468,-5.86465,-0.118379,-0.300474,0,1.74202,-3.67247,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-1.4657e-07,-1.5,2.65527e-06,0,0,3,1.81719,-3.55608,0,0,0,0,0.277327,0.926696,1.50258e+09
